,Method,$\widehat{\beta}$
269,active (shifted),0.3434343434343435
270,active (partial+cons_cv),0.36363636363636365
271,sample everything,0.3535353535353536
272,active (partial),0.38383838383838387
273,active (shifted),0.3434343434343435
274,active (partial+cons_cv),0.3535353535353536
275,sample everything,0.36363636363636365
276,active (partial),0.36363636363636365
277,active (shifted),0.3434343434343435
278,active (partial+cons_cv),0.3434343434343435
279,sample everything,0.37373737373737376
280,active (partial),0.38383838383838387
281,active (shifted),0.33333333333333337
282,active (partial+cons_cv),0.3535353535353536
283,sample everything,0.3535353535353536
284,active (partial),0.38383838383838387
285,active (shifted),0.3535353535353536
286,active (partial+cons_cv),0.37373737373737376
287,sample everything,0.36363636363636365
288,active (partial),0.37373737373737376
289,active (shifted),0.3535353535353536
290,active (partial+cons_cv),0.3535353535353536
291,sample everything,0.36363636363636365
292,active (partial),0.37373737373737376
293,active (shifted),0.3434343434343435
294,active (partial+cons_cv),0.3535353535353536
295,sample everything,0.36363636363636365
296,active (partial),0.38383838383838387
297,active (shifted),0.3434343434343435
298,active (partial+cons_cv),0.36363636363636365
299,sample everything,0.36363636363636365
300,active (partial),0.37373737373737376
301,active (shifted),0.3434343434343435
302,active (partial+cons_cv),0.36363636363636365
303,sample everything,0.36363636363636365
304,active (partial),0.38383838383838387
305,active (shifted),0.33333333333333337
306,active (partial+cons_cv),0.36363636363636365
307,sample everything,0.33333333333333337
308,active (partial),0.38383838383838387
309,active (shifted),0.3535353535353536
310,active (partial+cons_cv),0.36363636363636365
311,sample everything,0.36363636363636365
312,active (partial),0.38383838383838387
313,active (shifted),0.3434343434343435
314,active (partial+cons_cv),0.3434343434343435
315,sample everything,0.37373737373737376
316,active (partial),0.4040404040404041
317,active (shifted),0.36363636363636365
318,active (partial+cons_cv),0.38383838383838387
319,sample everything,0.37373737373737376
320,active (partial),0.38383838383838387
321,active (shifted),0.30303030303030304
322,active (partial+cons_cv),0.3535353535353536
323,sample everything,0.30303030303030304
324,active (partial),0.38383838383838387
325,active (shifted),0.3535353535353536
326,active (partial+cons_cv),0.3535353535353536
327,sample everything,0.36363636363636365
328,active (partial),0.37373737373737376
329,active (shifted),0.3434343434343435
330,active (partial+cons_cv),0.3434343434343435
331,sample everything,0.36363636363636365
332,active (partial),0.393939393939394
333,active (shifted),0.36363636363636365
334,active (partial+cons_cv),0.36363636363636365
335,sample everything,0.393939393939394
336,active (partial),0.38383838383838387
337,active (shifted),0.3535353535353536
338,active (partial+cons_cv),0.36363636363636365
339,sample everything,0.36363636363636365
340,active (partial),0.36363636363636365
341,active (shifted),0.33333333333333337
342,active (partial+cons_cv),0.33333333333333337
343,sample everything,0.3434343434343435
344,active (partial),0.37373737373737376
345,active (shifted),0.3434343434343435
346,active (partial+cons_cv),0.36363636363636365
347,sample everything,0.36363636363636365
348,active (partial),0.38383838383838387
349,active (shifted),0.3434343434343435
350,active (partial+cons_cv),0.3434343434343435
351,sample everything,0.3535353535353536
352,active (partial),0.38383838383838387
353,active (shifted),0.3434343434343435
354,active (partial+cons_cv),0.37373737373737376
355,sample everything,0.37373737373737376
356,active (partial),0.36363636363636365
357,active (shifted),0.33333333333333337
358,active (partial+cons_cv),0.33333333333333337
359,sample everything,0.37373737373737376
360,active (partial),0.393939393939394
361,active (shifted),0.3535353535353536
362,active (partial+cons_cv),0.37373737373737376
363,sample everything,0.37373737373737376
364,active (partial),0.37373737373737376
365,active (shifted),0.3434343434343435
366,active (partial+cons_cv),0.36363636363636365
367,sample everything,0.3535353535353536
368,active (partial),0.37373737373737376
369,active (shifted),0.3535353535353536
370,active (partial+cons_cv),0.3535353535353536
371,sample everything,0.38383838383838387
372,active (partial),0.38383838383838387
373,active (shifted),0.3535353535353536
374,active (partial+cons_cv),0.3535353535353536
375,sample everything,0.38383838383838387
376,active (partial),0.38383838383838387
377,active (shifted),0.3434343434343435
378,active (partial+cons_cv),0.3434343434343435
379,sample everything,0.3434343434343435
380,active (partial),0.37373737373737376
381,active (shifted),0.33333333333333337
382,active (partial+cons_cv),0.33333333333333337
383,sample everything,0.3535353535353536
384,active (partial),0.37373737373737376
385,active (shifted),0.32323232323232326
386,active (partial+cons_cv),0.33333333333333337
387,sample everything,0.32323232323232326
388,active (partial),0.38383838383838387
389,active (shifted),0.3434343434343435
390,active (partial+cons_cv),0.36363636363636365
391,sample everything,0.3434343434343435
392,active (partial),0.36363636363636365
393,active (shifted),0.33333333333333337
394,active (partial+cons_cv),0.3434343434343435
