,Method,$\widehat{\beta}$
263,sample everything,0.8484848484848485
264,active (partial),0.8585858585858587
265,active (shifted),0.8787878787878789
266,active (full),0.8686868686868687
267,active (full+cocob),0.8585858585858587
268,oblivious (partial),0.888888888888889
269,sample everything,0.8989898989898991
270,active (partial),0.8787878787878789
271,active (shifted),0.888888888888889
272,active (full),0.8787878787878789
273,active (full+cocob),0.8787878787878789
274,oblivious (partial),0.8989898989898991
275,sample everything,0.888888888888889
276,active (partial),0.8484848484848485
277,active (shifted),0.8585858585858587
278,active (full),0.8484848484848485
279,active (full+cocob),0.8484848484848485
280,oblivious (partial),0.8787878787878789
281,sample everything,0.888888888888889
282,active (partial),0.8686868686868687
283,active (shifted),0.8686868686868687
284,active (full),0.8585858585858587
285,active (full+cocob),0.8585858585858587
286,oblivious (partial),0.888888888888889
287,sample everything,0.888888888888889
288,active (partial),0.8484848484848485
289,active (shifted),0.8484848484848485
290,active (full),0.8484848484848485
291,active (full+cocob),0.8484848484848485
292,oblivious (partial),0.8686868686868687
293,sample everything,0.8686868686868687
294,active (partial),0.888888888888889
295,active (shifted),0.888888888888889
296,active (full),0.888888888888889
297,active (full+cocob),0.888888888888889
298,oblivious (partial),0.888888888888889
299,sample everything,0.8989898989898991
300,active (partial),0.8585858585858587
301,active (shifted),0.8686868686868687
302,active (full),0.8585858585858587
303,active (full+cocob),0.8585858585858587
304,oblivious (partial),0.888888888888889
305,sample everything,0.9090909090909092
306,active (partial),0.8686868686868687
307,active (shifted),0.8787878787878789
308,active (full),0.8787878787878789
309,active (full+cocob),0.8787878787878789
310,oblivious (partial),0.8989898989898991
311,sample everything,0.8989898989898991
312,active (partial),0.8585858585858587
313,active (shifted),0.8787878787878789
314,active (full),0.8686868686868687
315,active (full+cocob),0.8585858585858587
316,oblivious (partial),0.8787878787878789
317,sample everything,0.8989898989898991
318,active (partial),0.8484848484848485
319,active (shifted),0.8686868686868687
320,active (full),0.8585858585858587
321,active (full+cocob),0.8484848484848485
322,oblivious (partial),0.8989898989898991
323,sample everything,0.8787878787878789
324,active (partial),0.8585858585858587
325,active (shifted),0.8686868686868687
326,active (full),0.8585858585858587
327,active (full+cocob),0.8585858585858587
328,oblivious (partial),0.8787878787878789
329,sample everything,0.8787878787878789
330,active (partial),0.8585858585858587
331,active (shifted),0.8686868686868687
332,active (full),0.8484848484848485
333,active (full+cocob),0.8484848484848485
334,oblivious (partial),0.8787878787878789
335,sample everything,0.888888888888889
336,active (partial),0.8787878787878789
337,active (shifted),0.888888888888889
338,active (full),0.8787878787878789
339,active (full+cocob),0.8686868686868687
340,oblivious (partial),0.8989898989898991
341,sample everything,0.9090909090909092
342,active (partial),0.8585858585858587
343,active (shifted),0.8585858585858587
344,active (full),0.8686868686868687
345,active (full+cocob),0.8585858585858587
346,oblivious (partial),0.8686868686868687
347,sample everything,0.8686868686868687
348,active (partial),0.8585858585858587
349,active (shifted),0.8686868686868687
350,active (full),0.8585858585858587
351,active (full+cocob),0.8585858585858587
352,oblivious (partial),0.8787878787878789
353,sample everything,0.8989898989898991
354,active (partial),0.8585858585858587
355,active (shifted),0.8686868686868687
356,active (full),0.8686868686868687
357,active (full+cocob),0.8585858585858587
358,oblivious (partial),0.888888888888889
359,sample everything,0.888888888888889
360,active (partial),0.8787878787878789
361,active (shifted),0.8686868686868687
362,active (full),0.8787878787878789
363,active (full+cocob),0.8686868686868687
364,oblivious (partial),0.888888888888889
365,sample everything,0.8686868686868687
366,active (partial),0.8585858585858587
367,active (shifted),0.8585858585858587
368,active (full),0.8585858585858587
369,active (full+cocob),0.8585858585858587
370,oblivious (partial),0.8787878787878789
371,sample everything,0.8787878787878789
372,active (partial),0.8484848484848485
373,active (shifted),0.7373737373737375
374,active (full),0.8484848484848485
375,active (full+cocob),0.8484848484848485
376,oblivious (partial),0.8787878787878789
377,sample everything,0.7373737373737375
378,active (partial),0.8787878787878789
379,active (shifted),0.888888888888889
380,active (full),0.888888888888889
381,active (full+cocob),0.8787878787878789
382,oblivious (partial),0.9191919191919192
383,sample everything,0.9090909090909092
384,active (partial),0.8686868686868687
385,active (shifted),0.8787878787878789
386,active (full),0.8686868686868687
387,active (full+cocob),0.8686868686868687
388,oblivious (partial),0.8989898989898991
389,sample everything,0.8989898989898991
390,active (partial),0.8585858585858587
391,active (shifted),0.8686868686868687
392,active (full),0.8686868686868687
393,active (full+cocob),0.8585858585858587
394,oblivious (partial),0.888888888888889
395,sample everything,0.8686868686868687
396,active (partial),0.8686868686868687
397,active (shifted),0.888888888888889
398,active (full),0.8787878787878789
399,active (full+cocob),0.8686868686868687
400,oblivious (partial),0.9090909090909092
401,sample everything,0.9191919191919192
402,active (partial),0.888888888888889
403,active (shifted),0.888888888888889
404,active (full),0.888888888888889
405,active (full+cocob),0.8787878787878789
406,oblivious (partial),0.8989898989898991
407,sample everything,0.888888888888889
408,active (partial),0.8585858585858587
409,active (shifted),0.8585858585858587
410,active (full),0.8686868686868687
411,active (full+cocob),0.8585858585858587
412,oblivious (partial),0.8989898989898991
413,sample everything,0.8585858585858587
414,active (partial),0.8787878787878789
415,active (shifted),0.8585858585858587
416,active (full),0.8787878787878789
417,active (full+cocob),0.8686868686868687
418,oblivious (partial),0.8989898989898991
419,sample everything,0.8585858585858587
420,active (partial),0.8686868686868687
421,active (shifted),0.888888888888889
422,active (full),0.8686868686868687
423,active (full+cocob),0.8686868686868687
424,oblivious (partial),0.8989898989898991
425,sample everything,0.9191919191919192
426,active (partial),0.8484848484848485
427,active (shifted),0.8585858585858587
428,active (full),0.8484848484848485
429,active (full+cocob),0.8484848484848485
430,oblivious (partial),0.8787878787878789
431,sample everything,0.888888888888889
432,active (partial),0.8686868686868687
433,active (shifted),0.8686868686868687
434,active (full),0.8686868686868687
435,active (full+cocob),0.8686868686868687
436,oblivious (partial),0.9090909090909092
437,sample everything,0.888888888888889
438,active (partial),0.8686868686868687
439,active (shifted),0.8686868686868687
440,active (full),0.8686868686868687
441,active (full+cocob),0.8686868686868687
442,oblivious (partial),0.8787878787878789
443,sample everything,0.8686868686868687
444,active (partial),0.8686868686868687
445,active (shifted),0.8787878787878789
446,active (full),0.8686868686868687
447,active (full+cocob),0.8585858585858587
448,oblivious (partial),0.8989898989898991
449,sample everything,0.8989898989898991
450,active (partial),0.8585858585858587
451,active (shifted),0.888888888888889
452,active (full),0.8686868686868687
453,active (full+cocob),0.8585858585858587
454,oblivious (partial),0.9090909090909092
455,sample everything,0.9090909090909092
456,active (partial),0.8686868686868687
457,active (shifted),0.8787878787878789
458,active (full),0.8585858585858587
459,active (full+cocob),0.8585858585858587
460,oblivious (partial),0.888888888888889
461,sample everything,0.888888888888889
462,active (partial),0.8686868686868687
463,active (shifted),0.8686868686868687
464,active (full),0.8686868686868687
465,active (full+cocob),0.8686868686868687
466,oblivious (partial),0.888888888888889
467,sample everything,0.888888888888889
468,active (partial),0.8585858585858587
469,active (shifted),0.8787878787878789
470,active (full),0.8686868686868687
471,active (full+cocob),0.8585858585858587
472,oblivious (partial),0.888888888888889
473,sample everything,0.9090909090909092
474,active (partial),0.8585858585858587
475,active (shifted),0.8686868686868687
476,active (full),0.8585858585858587
477,active (full+cocob),0.8484848484848485
478,oblivious (partial),0.8787878787878789
479,sample everything,0.888888888888889
480,active (partial),0.8686868686868687
481,active (shifted),0.888888888888889
482,active (full),0.8787878787878789
483,active (full+cocob),0.8686868686868687
484,oblivious (partial),0.8989898989898991
485,sample everything,0.8989898989898991
486,active (partial),0.8585858585858587
487,active (shifted),0.8686868686868687
488,active (full),0.8686868686868687
489,active (full+cocob),0.8585858585858587
490,oblivious (partial),0.8787878787878789
491,sample everything,0.8787878787878789
492,active (partial),0.8787878787878789
493,active (shifted),0.8787878787878789
494,active (full),0.8787878787878789
495,active (full+cocob),0.8686868686868687
496,oblivious (partial),0.8989898989898991
497,sample everything,0.8989898989898991
498,active (partial),0.8787878787878789
499,active (shifted),0.888888888888889
500,active (full),0.8787878787878789
501,active (full+cocob),0.8787878787878789
502,oblivious (partial),0.9090909090909092
503,sample everything,0.888888888888889
504,active (partial),0.8787878787878789
505,active (shifted),0.888888888888889
506,active (full),0.8787878787878789
507,active (full+cocob),0.8787878787878789
508,oblivious (partial),0.8989898989898991
509,sample everything,0.9090909090909092
510,active (partial),0.8686868686868687
511,active (shifted),0.8686868686868687
512,active (full),0.8686868686868687
