,Method,$\widehat{\beta}$
322,active (shifted),0.888888888888889
323,oblivious (partial),0.8989898989898991
324,active (partial),0.8686868686868687
325,active (partial+cons_cv),0.8383838383838385
326,active (shifted),0.8585858585858587
327,oblivious (partial),0.8484848484848485
328,active (partial),0.8787878787878789
329,active (partial+cons_cv),0.8585858585858587
330,active (shifted),0.8787878787878789
331,oblivious (partial),0.8585858585858587
332,active (partial),0.8787878787878789
333,active (partial+cons_cv),0.888888888888889
334,active (shifted),0.8787878787878789
335,oblivious (partial),0.888888888888889
336,active (partial),0.8787878787878789
337,active (partial+cons_cv),0.8484848484848485
338,active (shifted),0.8787878787878789
339,oblivious (partial),0.8484848484848485
340,active (partial),0.8787878787878789
341,active (partial+cons_cv),0.8585858585858587
342,active (shifted),0.8787878787878789
343,oblivious (partial),0.8585858585858587
344,active (partial),0.8787878787878789
345,active (partial+cons_cv),0.8787878787878789
346,active (shifted),0.8686868686868687
347,oblivious (partial),0.8787878787878789
348,active (partial),0.8787878787878789
349,active (partial+cons_cv),0.8585858585858587
350,active (shifted),0.8686868686868687
351,oblivious (partial),0.8787878787878789
352,active (partial),0.8686868686868687
353,active (partial+cons_cv),0.8484848484848485
354,active (shifted),0.8585858585858587
355,oblivious (partial),0.8686868686868687
356,active (partial),0.888888888888889
357,active (partial+cons_cv),0.8787878787878789
358,active (shifted),0.8787878787878789
359,oblivious (partial),0.8585858585858587
360,active (partial),0.8989898989898991
361,active (partial+cons_cv),0.8989898989898991
362,active (shifted),0.8989898989898991
363,oblivious (partial),0.9090909090909092
364,active (partial),0.8787878787878789
365,active (partial+cons_cv),0.8787878787878789
366,active (shifted),0.8686868686868687
367,oblivious (partial),0.8787878787878789
368,active (partial),0.8787878787878789
369,active (partial+cons_cv),0.8787878787878789
370,active (shifted),0.8686868686868687
371,oblivious (partial),0.8585858585858587
372,active (partial),0.888888888888889
373,active (partial+cons_cv),0.8787878787878789
374,active (shifted),0.888888888888889
375,oblivious (partial),0.8787878787878789
376,active (partial),0.888888888888889
377,active (partial+cons_cv),0.888888888888889
378,active (shifted),0.8787878787878789
379,oblivious (partial),0.8787878787878789
380,active (partial),0.8787878787878789
381,active (partial+cons_cv),0.8787878787878789
382,active (shifted),0.8787878787878789
383,oblivious (partial),0.8787878787878789
384,active (partial),0.8989898989898991
385,active (partial+cons_cv),0.8787878787878789
386,active (shifted),0.8989898989898991
387,oblivious (partial),0.888888888888889
388,active (partial),0.8989898989898991
389,active (partial+cons_cv),0.8787878787878789
390,active (shifted),0.8989898989898991
391,oblivious (partial),0.8787878787878789
392,active (partial),0.8686868686868687
393,active (partial+cons_cv),0.8585858585858587
394,active (shifted),0.8585858585858587
395,oblivious (partial),0.8383838383838385
396,active (partial),0.8686868686868687
397,active (partial+cons_cv),0.8585858585858587
398,active (shifted),0.8585858585858587
399,oblivious (partial),0.8787878787878789
