,Method,$\widehat{\beta}$
278,active (shifted),0.3434343434343435
279,active (partial+cons_cv),0.36363636363636365
280,active (shifted),0.3434343434343435
281,active (partial+cons_cv),0.38383838383838387
282,active (shifted),0.32323232323232326
283,active (partial+cons_cv),0.37373737373737376
284,active (shifted),0.36363636363636365
285,active (partial+cons_cv),0.393939393939394
286,active (shifted),0.3535353535353536
287,active (partial+cons_cv),0.38383838383838387
288,active (shifted),0.3434343434343435
289,active (partial+cons_cv),0.37373737373737376
290,active (shifted),0.31313131313131315
291,active (partial+cons_cv),0.37373737373737376
292,active (shifted),0.3535353535353536
293,active (partial+cons_cv),0.38383838383838387
294,active (shifted),0.3434343434343435
295,active (partial+cons_cv),0.38383838383838387
296,active (shifted),0.3434343434343435
297,active (partial+cons_cv),0.38383838383838387
298,active (shifted),0.36363636363636365
299,active (partial+cons_cv),0.38383838383838387
300,active (shifted),0.33333333333333337
301,active (partial+cons_cv),0.36363636363636365
302,active (shifted),0.3434343434343435
303,active (partial+cons_cv),0.37373737373737376
304,active (shifted),0.33333333333333337
305,active (partial+cons_cv),0.37373737373737376
306,active (shifted),0.3535353535353536
307,active (partial+cons_cv),0.38383838383838387
308,active (shifted),0.3535353535353536
309,active (partial+cons_cv),0.38383838383838387
310,active (shifted),0.3434343434343435
311,active (partial+cons_cv),0.38383838383838387
312,active (shifted),0.3434343434343435
313,active (partial+cons_cv),0.38383838383838387
314,active (shifted),0.3434343434343435
315,active (partial+cons_cv),0.37373737373737376
316,active (shifted),0.33333333333333337
317,active (partial+cons_cv),0.38383838383838387
318,active (shifted),0.36363636363636365
319,active (partial+cons_cv),0.38383838383838387
320,active (shifted),0.33333333333333337
321,active (partial+cons_cv),0.36363636363636365
322,active (shifted),0.3434343434343435
323,active (partial+cons_cv),0.393939393939394
324,active (shifted),0.3535353535353536
325,active (partial+cons_cv),0.38383838383838387
326,active (shifted),0.3535353535353536
327,active (partial+cons_cv),0.38383838383838387
328,active (shifted),0.3434343434343435
329,active (partial+cons_cv),0.393939393939394
330,active (shifted),0.33333333333333337
331,active (partial+cons_cv),0.37373737373737376
332,active (shifted),0.3434343434343435
333,active (partial+cons_cv),0.37373737373737376
334,active (shifted),0.3434343434343435
335,active (partial+cons_cv),0.37373737373737376
336,active (shifted),0.33333333333333337
337,active (partial+cons_cv),0.37373737373737376
338,active (shifted),0.33333333333333337
339,active (partial+cons_cv),0.37373737373737376
340,active (shifted),0.3535353535353536
341,active (partial+cons_cv),0.38383838383838387
342,active (shifted),0.32323232323232326
343,active (partial+cons_cv),0.36363636363636365
344,active (shifted),0.33333333333333337
345,active (partial+cons_cv),0.38383838383838387
346,active (shifted),0.32323232323232326
347,active (partial+cons_cv),0.37373737373737376
348,active (shifted),0.3535353535353536
349,active (partial+cons_cv),0.38383838383838387
350,active (shifted),0.3535353535353536
351,active (partial+cons_cv),0.38383838383838387
352,active (shifted),0.3434343434343435
353,active (partial+cons_cv),0.38383838383838387
354,active (shifted),0.3535353535353536
355,active (partial+cons_cv),0.37373737373737376
356,active (shifted),0.3535353535353536
357,active (partial+cons_cv),0.38383838383838387
358,active (shifted),0.3434343434343435
359,active (partial+cons_cv),0.38383838383838387
360,active (shifted),0.3535353535353536
361,active (partial+cons_cv),0.37373737373737376
362,active (shifted),0.33333333333333337
363,active (partial+cons_cv),0.38383838383838387
364,active (shifted),0.3535353535353536
365,active (partial+cons_cv),0.38383838383838387
366,active (shifted),0.3535353535353536
367,active (partial+cons_cv),0.393939393939394
368,active (shifted),0.33333333333333337
369,active (partial+cons_cv),0.37373737373737376
370,active (shifted),0.3434343434343435
371,active (partial+cons_cv),0.38383838383838387
372,active (shifted),0.3535353535353536
373,active (partial+cons_cv),0.4040404040404041
374,active (shifted),0.3434343434343435
375,active (partial+cons_cv),0.393939393939394
376,active (shifted),0.3535353535353536
377,active (partial+cons_cv),0.393939393939394
378,active (shifted),0.33333333333333337
379,active (partial+cons_cv),0.38383838383838387
380,active (shifted),0.32323232323232326
381,active (partial+cons_cv),0.37373737373737376
382,active (shifted),0.3434343434343435
383,active (partial+cons_cv),0.37373737373737376
384,active (shifted),0.3535353535353536
385,active (partial+cons_cv),0.38383838383838387
386,active (shifted),0.3434343434343435
387,active (partial+cons_cv),0.38383838383838387
388,active (shifted),0.3434343434343435
389,active (partial+cons_cv),0.38383838383838387
390,active (shifted),0.33333333333333337
391,active (partial+cons_cv),0.393939393939394
392,active (shifted),0.32323232323232326
393,active (partial+cons_cv),0.37373737373737376
394,active (shifted),0.33333333333333337
395,active (partial+cons_cv),0.37373737373737376
396,active (shifted),0.33333333333333337
397,active (partial+cons_cv),0.38383838383838387
398,active (shifted),0.3434343434343435
399,active (partial+cons_cv),0.37373737373737376
400,active (shifted),0.3535353535353536
401,active (partial+cons_cv),0.38383838383838387
402,active (shifted),0.33333333333333337
403,active (partial+cons_cv),0.38383838383838387
404,active (shifted),0.33333333333333337
405,active (partial+cons_cv),0.37373737373737376
406,active (shifted),0.3434343434343435
407,active (partial+cons_cv),0.38383838383838387
408,active (shifted),0.3434343434343435
409,active (partial+cons_cv),0.37373737373737376
410,active (shifted),0.33333333333333337
411,active (partial+cons_cv),0.37373737373737376
412,active (shifted),0.32323232323232326
413,active (partial+cons_cv),0.37373737373737376
414,active (shifted),0.3535353535353536
415,active (partial+cons_cv),0.393939393939394
416,active (shifted),0.30303030303030304
417,active (partial+cons_cv),0.393939393939394
418,active (shifted),0.3535353535353536
419,active (partial+cons_cv),0.38383838383838387
420,active (shifted),0.3434343434343435
421,active (partial+cons_cv),0.38383838383838387
422,active (shifted),0.33333333333333337
423,active (partial+cons_cv),0.37373737373737376
424,active (shifted),0.3434343434343435
425,active (partial+cons_cv),0.38383838383838387
426,active (shifted),0.3434343434343435
427,active (partial+cons_cv),0.38383838383838387
428,active (shifted),0.3434343434343435
429,active (partial+cons_cv),0.37373737373737376
430,active (shifted),0.33333333333333337
431,active (partial+cons_cv),0.37373737373737376
432,active (shifted),0.3535353535353536
433,active (partial+cons_cv),0.38383838383838387
434,active (shifted),0.33333333333333337
435,active (partial+cons_cv),0.37373737373737376
436,active (shifted),0.3434343434343435
437,active (partial+cons_cv),0.38383838383838387
438,active (shifted),0.3535353535353536
439,active (partial+cons_cv),0.393939393939394
440,active (shifted),0.38383838383838387
441,active (partial+cons_cv),0.4141414141414142
442,active (shifted),0.3535353535353536
443,active (partial+cons_cv),0.38383838383838387
444,active (shifted),0.3434343434343435
445,active (partial+cons_cv),0.38383838383838387
446,active (shifted),0.3535353535353536
447,active (partial+cons_cv),0.38383838383838387
448,active (shifted),0.3434343434343435
449,active (partial+cons_cv),0.38383838383838387
450,active (shifted),0.3434343434343435
451,active (partial+cons_cv),0.38383838383838387
452,active (shifted),0.3434343434343435
453,active (partial+cons_cv),0.38383838383838387
454,active (shifted),0.33333333333333337
455,active (partial+cons_cv),0.37373737373737376
456,active (shifted),0.3535353535353536
457,active (partial+cons_cv),0.393939393939394
458,active (shifted),0.3535353535353536
459,active (partial+cons_cv),0.38383838383838387
460,active (shifted),0.3535353535353536
461,active (partial+cons_cv),0.38383838383838387
462,active (shifted),0.3434343434343435
463,active (partial+cons_cv),0.38383838383838387
464,active (shifted),0.3434343434343435
465,active (partial+cons_cv),0.37373737373737376
466,active (shifted),0.3535353535353536
467,active (partial+cons_cv),0.393939393939394
468,active (shifted),0.33333333333333337
469,active (partial+cons_cv),0.37373737373737376
470,active (shifted),0.33333333333333337
471,active (partial+cons_cv),0.38383838383838387
472,active (shifted),0.3434343434343435
473,active (partial+cons_cv),0.37373737373737376
474,active (shifted),0.3434343434343435
475,active (partial+cons_cv),0.38383838383838387
476,active (shifted),0.3434343434343435
477,active (partial+cons_cv),0.38383838383838387
478,active (shifted),0.3535353535353536
479,active (partial+cons_cv),0.393939393939394
480,active (shifted),0.3535353535353536
481,active (partial+cons_cv),0.38383838383838387
482,active (shifted),0.33333333333333337
483,active (partial+cons_cv),0.37373737373737376
484,active (shifted),0.33333333333333337
485,active (partial+cons_cv),0.37373737373737376
486,active (shifted),0.32323232323232326
487,active (partial+cons_cv),0.37373737373737376
488,active (shifted),0.3434343434343435
489,active (partial+cons_cv),0.38383838383838387
490,active (shifted),0.31313131313131315
491,active (partial+cons_cv),0.37373737373737376
492,active (shifted),0.33333333333333337
493,active (partial+cons_cv),0.37373737373737376
494,active (shifted),0.33333333333333337
495,active (partial+cons_cv),0.38383838383838387
496,active (shifted),0.3535353535353536
497,active (partial+cons_cv),0.4141414141414142
498,active (shifted),0.3535353535353536
499,active (partial+cons_cv),0.38383838383838387
500,active (shifted),0.31313131313131315
501,active (partial+cons_cv),0.37373737373737376
502,active (shifted),0.3535353535353536
503,active (partial+cons_cv),0.393939393939394
504,active (shifted),0.36363636363636365
505,active (partial+cons_cv),0.38383838383838387
506,active (shifted),0.3434343434343435
507,active (partial+cons_cv),0.38383838383838387
508,active (shifted),0.33333333333333337
509,active (partial+cons_cv),0.38383838383838387
510,active (shifted),0.33333333333333337
511,active (partial+cons_cv),0.38383838383838387
512,active (shifted),0.36363636363636365
513,active (partial+cons_cv),0.393939393939394
