,Method,$\widehat{\beta}$
307,active (full),0.37373737373737376
308,oblivious (partial),0.36363636363636365
309,sample everything,0.36363636363636365
310,active (partial),0.36363636363636365
311,active (shifted),0.3434343434343435
312,active (full),0.36363636363636365
313,oblivious (partial),0.36363636363636365
314,sample everything,0.36363636363636365
315,active (partial),0.38383838383838387
316,active (shifted),0.3434343434343435
317,active (full),0.38383838383838387
318,oblivious (partial),0.37373737373737376
319,sample everything,0.3535353535353536
320,active (partial),0.37373737373737376
321,active (shifted),0.33333333333333337
322,active (full),0.36363636363636365
323,oblivious (partial),0.36363636363636365
324,sample everything,0.33333333333333337
325,active (partial),0.37373737373737376
326,active (shifted),0.33333333333333337
327,active (full),0.36363636363636365
328,oblivious (partial),0.36363636363636365
329,sample everything,0.37373737373737376
330,active (partial),0.38383838383838387
331,active (shifted),0.3434343434343435
332,active (full),0.37373737373737376
333,oblivious (partial),0.36363636363636365
334,sample everything,0.3535353535353536
335,active (partial),0.37373737373737376
336,active (shifted),0.3434343434343435
337,active (full),0.37373737373737376
338,oblivious (partial),0.36363636363636365
339,sample everything,0.3434343434343435
340,active (partial),0.38383838383838387
341,active (shifted),0.36363636363636365
342,active (full),0.38383838383838387
343,oblivious (partial),0.36363636363636365
344,sample everything,0.38383838383838387
345,active (partial),0.38383838383838387
346,active (shifted),0.32323232323232326
347,active (full),0.37373737373737376
348,oblivious (partial),0.36363636363636365
349,sample everything,0.32323232323232326
350,active (partial),0.38383838383838387
351,active (shifted),0.3535353535353536
352,active (full),0.38383838383838387
353,oblivious (partial),0.37373737373737376
354,sample everything,0.36363636363636365
355,active (partial),0.38383838383838387
356,active (shifted),0.36363636363636365
357,active (full),0.38383838383838387
358,oblivious (partial),0.37373737373737376
359,sample everything,0.38383838383838387
360,active (partial),0.38383838383838387
361,active (shifted),0.36363636363636365
362,active (full),0.37373737373737376
363,oblivious (partial),0.37373737373737376
364,sample everything,0.393939393939394
365,active (partial),0.37373737373737376
366,active (shifted),0.3434343434343435
367,active (full),0.37373737373737376
368,oblivious (partial),0.36363636363636365
369,sample everything,0.3535353535353536
370,active (partial),0.38383838383838387
371,active (shifted),0.3535353535353536
372,active (full),0.38383838383838387
373,oblivious (partial),0.37373737373737376
374,sample everything,0.36363636363636365
375,active (partial),0.38383838383838387
376,active (shifted),0.3535353535353536
377,active (full),0.38383838383838387
378,oblivious (partial),0.37373737373737376
379,sample everything,0.36363636363636365
380,active (partial),0.38383838383838387
381,active (shifted),0.3535353535353536
382,active (full),0.38383838383838387
383,oblivious (partial),0.37373737373737376
384,sample everything,0.37373737373737376
385,active (partial),0.38383838383838387
386,active (shifted),0.36363636363636365
387,active (full),0.38383838383838387
388,oblivious (partial),0.37373737373737376
389,sample everything,0.37373737373737376
390,active (partial),0.38383838383838387
391,active (shifted),0.3434343434343435
