,Method,$\widehat{\beta}$
502,active (full),0.8686868686868687
503,oblivious (partial),0.888888888888889
504,sample everything,0.8989898989898991
505,active (partial),0.8686868686868687
506,active (shifted),0.8686868686868687
507,active (full),0.8686868686868687
508,oblivious (partial),0.888888888888889
509,sample everything,0.8787878787878789
510,active (partial),0.8686868686868687
511,active (shifted),0.8585858585858587
512,active (full),0.8686868686868687
513,oblivious (partial),0.888888888888889
514,sample everything,0.8585858585858587
515,active (partial),0.8787878787878789
516,active (shifted),0.8585858585858587
517,active (full),0.8686868686868687
518,oblivious (partial),0.8989898989898991
519,sample everything,0.8585858585858587
520,active (partial),0.8686868686868687
521,active (shifted),0.8787878787878789
522,active (full),0.8686868686868687
523,oblivious (partial),0.888888888888889
524,sample everything,0.9090909090909092
525,active (partial),0.8686868686868687
526,active (shifted),0.8686868686868687
527,active (full),0.8686868686868687
528,oblivious (partial),0.888888888888889
529,sample everything,0.888888888888889
530,active (partial),0.8585858585858587
531,active (shifted),0.8686868686868687
532,active (full),0.8585858585858587
533,oblivious (partial),0.8787878787878789
534,sample everything,0.8686868686868687
535,active (partial),0.8787878787878789
536,active (shifted),0.888888888888889
537,active (full),0.8787878787878789
538,oblivious (partial),0.8989898989898991
539,sample everything,0.9090909090909092
540,active (partial),0.8686868686868687
541,active (shifted),0.8787878787878789
542,active (full),0.8686868686868687
543,oblivious (partial),0.8989898989898991
544,sample everything,0.888888888888889
545,active (partial),0.8686868686868687
546,active (shifted),0.8686868686868687
547,active (full),0.8585858585858587
548,oblivious (partial),0.888888888888889
549,sample everything,0.888888888888889
550,active (partial),0.888888888888889
551,active (shifted),0.888888888888889
552,active (full),0.888888888888889
553,oblivious (partial),0.8989898989898991
554,sample everything,0.9090909090909092
555,active (partial),0.8585858585858587
556,active (shifted),0.8686868686868687
557,active (full),0.8585858585858587
558,oblivious (partial),0.8787878787878789
559,sample everything,0.8686868686868687
560,active (partial),0.8686868686868687
561,active (shifted),0.8787878787878789
562,active (full),0.8686868686868687
563,oblivious (partial),0.8989898989898991
564,sample everything,0.8989898989898991
565,active (partial),0.8585858585858587
566,active (shifted),0.8585858585858587
567,active (full),0.8585858585858587
568,oblivious (partial),0.8787878787878789
569,sample everything,0.8585858585858587
570,active (partial),0.8585858585858587
571,active (shifted),0.8484848484848485
