,index,Method,$\widehat{\beta}$
4903,1,active (partial+cons_cv),0.8686868686868687
4904,2,active (shifted),0.8787878787878789
4905,3,active (full),0.8686868686868687
4906,4,sample everything,0.888888888888889
4907,5,oblivious (partial),0.8585858585858587
4908,0,active (partial),0.8686868686868687
4909,1,active (partial+cons_cv),0.8787878787878789
4910,2,active (shifted),0.8787878787878789
4911,3,active (full),0.8686868686868687
4912,4,sample everything,0.888888888888889
4913,5,oblivious (partial),0.8686868686868687
4914,0,active (partial),0.8585858585858587
4915,1,active (partial+cons_cv),0.8787878787878789
4916,2,active (shifted),0.8787878787878789
4917,3,active (full),0.8585858585858587
4918,4,sample everything,0.9090909090909092
4919,5,oblivious (partial),0.8787878787878789
4920,0,active (partial),0.8787878787878789
4921,1,active (partial+cons_cv),0.8787878787878789
4922,2,active (shifted),0.888888888888889
4923,3,active (full),0.8787878787878789
4924,4,sample everything,0.9090909090909092
4925,5,oblivious (partial),0.8787878787878789
4926,0,active (partial),0.8787878787878789
4927,1,active (partial+cons_cv),0.888888888888889
4928,2,active (shifted),0.888888888888889
4929,3,active (full),0.8787878787878789
4930,4,sample everything,0.8989898989898991
4931,5,oblivious (partial),0.888888888888889
4932,0,active (partial),0.8484848484848485
4933,1,active (partial+cons_cv),0.8585858585858587
4934,2,active (shifted),0.8585858585858587
4935,3,active (full),0.8484848484848485
4936,4,sample everything,0.888888888888889
4937,5,oblivious (partial),0.8585858585858587
4938,0,active (partial),0.8686868686868687
4939,1,active (partial+cons_cv),0.8787878787878789
4940,2,active (shifted),0.8787878787878789
4941,3,active (full),0.8686868686868687
4942,4,sample everything,0.8989898989898991
4943,5,oblivious (partial),0.888888888888889
4944,0,active (partial),0.8787878787878789
4945,1,active (partial+cons_cv),0.888888888888889
4946,2,active (shifted),0.888888888888889
4947,3,active (full),0.8787878787878789
4948,4,sample everything,0.9090909090909092
4949,5,oblivious (partial),0.8686868686868687
4950,0,active (partial),0.8686868686868687
4951,1,active (partial+cons_cv),0.8686868686868687
4952,2,active (shifted),0.8787878787878789
4953,3,active (full),0.8686868686868687
4954,4,sample everything,0.8989898989898991
4955,5,oblivious (partial),0.8484848484848485
4956,0,active (partial),0.8686868686868687
4957,1,active (partial+cons_cv),0.8686868686868687
4958,2,active (shifted),0.8787878787878789
4959,3,active (full),0.8686868686868687
4960,4,sample everything,0.888888888888889
4961,5,oblivious (partial),0.8585858585858587
4962,0,active (partial),0.8686868686868687
4963,1,active (partial+cons_cv),0.8686868686868687
4964,2,active (shifted),0.8787878787878789
4965,3,active (full),0.8686868686868687
4966,4,sample everything,0.888888888888889
4967,5,oblivious (partial),0.8484848484848485
4968,0,active (partial),0.8686868686868687
4969,1,active (partial+cons_cv),0.8787878787878789
4970,2,active (shifted),0.8787878787878789
4971,3,active (full),0.8686868686868687
4972,4,sample everything,0.8989898989898991
4973,5,oblivious (partial),0.8585858585858587
4974,0,active (partial),0.8585858585858587
4975,1,active (partial+cons_cv),0.8585858585858587
4976,2,active (shifted),0.8585858585858587
4977,3,active (full),0.8585858585858587
4978,4,sample everything,0.8686868686868687
4979,5,oblivious (partial),0.888888888888889
4980,0,active (partial),0.8585858585858587
4981,1,active (partial+cons_cv),0.8686868686868687
4982,2,active (shifted),0.8686868686868687
4983,3,active (full),0.8585858585858587
4984,4,sample everything,0.888888888888889
4985,5,oblivious (partial),0.8484848484848485
4986,0,active (partial),0.8787878787878789
4987,1,active (partial+cons_cv),0.8686868686868687
4988,2,active (shifted),0.8787878787878789
4989,3,active (full),0.8787878787878789
4990,4,sample everything,0.8989898989898991
4991,5,oblivious (partial),0.8686868686868687
4992,0,active (partial),0.8787878787878789
4993,1,active (partial+cons_cv),0.8787878787878789
4994,2,active (shifted),0.8787878787878789
4995,3,active (full),0.8787878787878789
4996,4,sample everything,0.8989898989898991
4997,5,oblivious (partial),0.8686868686868687
4998,0,active (partial),0.8686868686868687
4999,1,active (partial+cons_cv),0.8787878787878789
5000,2,active (shifted),0.8787878787878789
5001,3,active (full),0.8686868686868687
5002,4,sample everything,0.8989898989898991
5003,5,oblivious (partial),0.8787878787878789
5004,0,active (partial),0.888888888888889
5005,1,active (partial+cons_cv),0.8787878787878789
5006,2,active (shifted),0.8787878787878789
5007,3,active (full),0.888888888888889
5008,4,sample everything,0.888888888888889
5009,5,oblivious (partial),0.8686868686868687
5010,0,active (partial),0.8686868686868687
5011,1,active (partial+cons_cv),0.8787878787878789
5012,2,active (shifted),0.8787878787878789
5013,3,active (full),0.8686868686868687
5014,4,sample everything,0.8989898989898991
5015,5,oblivious (partial),0.888888888888889
5016,0,active (partial),0.8686868686868687
5017,1,active (partial+cons_cv),0.8787878787878789
5018,2,active (shifted),0.8787878787878789
5019,3,active (full),0.8686868686868687
5020,4,sample everything,0.8989898989898991
5021,5,oblivious (partial),0.8585858585858587
5022,0,active (partial),0.8686868686868687
5023,1,active (partial+cons_cv),0.8585858585858587
5024,2,active (shifted),0.8686868686868687
5025,3,active (full),0.8686868686868687
5026,4,sample everything,0.8787878787878789
5027,5,oblivious (partial),0.8787878787878789
5028,0,active (partial),0.8686868686868687
5029,1,active (partial+cons_cv),0.8585858585858587
5030,2,active (shifted),0.8181818181818182
5031,3,active (full),0.8585858585858587
5032,4,sample everything,0.8181818181818182
5033,5,oblivious (partial),0.8585858585858587
5034,0,active (partial),0.8686868686868687
5035,1,active (partial+cons_cv),0.8686868686868687
5036,2,active (shifted),0.888888888888889
5037,3,active (full),0.8686868686868687
5038,4,sample everything,0.8989898989898991
5039,5,oblivious (partial),0.8484848484848485
5040,0,active (partial),0.8787878787878789
5041,1,active (partial+cons_cv),0.888888888888889
5042,2,active (shifted),0.8787878787878789
5043,3,active (full),0.8787878787878789
5044,4,sample everything,0.888888888888889
5045,5,oblivious (partial),0.8484848484848485
5046,0,active (partial),0.8686868686868687
5047,1,active (partial+cons_cv),0.8787878787878789
5048,2,active (shifted),0.8787878787878789
5049,3,active (full),0.8686868686868687
5050,4,sample everything,0.888888888888889
5051,5,oblivious (partial),0.8585858585858587
5052,0,active (partial),0.8686868686868687
5053,1,active (partial+cons_cv),0.8787878787878789
5054,2,active (shifted),0.8787878787878789
5055,3,active (full),0.8686868686868687
5056,4,sample everything,0.8989898989898991
5057,5,oblivious (partial),0.8787878787878789
5058,0,active (partial),0.8585858585858587
5059,1,active (partial+cons_cv),0.8484848484848485
5060,2,active (shifted),0.8080808080808082
5061,3,active (full),0.8484848484848485
5062,4,sample everything,0.8080808080808082
5063,5,oblivious (partial),0.8585858585858587
5064,0,active (partial),0.8585858585858587
5065,1,active (partial+cons_cv),0.8585858585858587
5066,2,active (shifted),0.8585858585858587
5067,3,active (full),0.8585858585858587
5068,4,sample everything,0.8686868686868687
5069,5,oblivious (partial),0.888888888888889
5070,0,active (partial),0.8686868686868687
5071,1,active (partial+cons_cv),0.8787878787878789
5072,2,active (shifted),0.8787878787878789
5073,3,active (full),0.8686868686868687
5074,4,sample everything,0.8989898989898991
5075,5,oblivious (partial),0.8787878787878789
5076,0,active (partial),0.8787878787878789
5077,1,active (partial+cons_cv),0.888888888888889
5078,2,active (shifted),0.888888888888889
5079,3,active (full),0.8787878787878789
5080,4,sample everything,0.9191919191919192
5081,5,oblivious (partial),0.8484848484848485
5082,0,active (partial),0.8787878787878789
5083,1,active (partial+cons_cv),0.8686868686868687
5084,2,active (shifted),0.8787878787878789
5085,3,active (full),0.8686868686868687
5086,4,sample everything,0.8989898989898991
5087,5,oblivious (partial),0.8585858585858587
5088,0,active (partial),0.8585858585858587
5089,1,active (partial+cons_cv),0.8282828282828284
5090,2,active (shifted),0.7777777777777778
5091,3,active (full),0.8484848484848485
5092,4,sample everything,0.7777777777777778
5093,5,oblivious (partial),0.8686868686868687
5094,0,active (partial),0.8686868686868687
5095,1,active (partial+cons_cv),0.8686868686868687
5096,2,active (shifted),0.8787878787878789
5097,3,active (full),0.8686868686868687
5098,4,sample everything,0.888888888888889
5099,5,oblivious (partial),0.8585858585858587
5100,0,active (partial),0.8585858585858587
5101,1,active (partial+cons_cv),0.8585858585858587
5102,2,active (shifted),0.8585858585858587
5103,3,active (full),0.8585858585858587
5104,4,sample everything,0.8787878787878789
5105,5,oblivious (partial),0.8686868686868687
5106,0,active (partial),0.8585858585858587
5107,1,active (partial+cons_cv),0.8585858585858587
5108,2,active (shifted),0.8585858585858587
5109,3,active (full),0.8585858585858587
5110,4,sample everything,0.8787878787878789
5111,5,oblivious (partial),0.8787878787878789
5112,0,active (partial),0.8686868686868687
5113,1,active (partial+cons_cv),0.8585858585858587
5114,2,active (shifted),0.8686868686868687
5115,3,active (full),0.8686868686868687
5116,4,sample everything,0.888888888888889
5117,5,oblivious (partial),0.8686868686868687
5118,0,active (partial),0.8686868686868687
5119,1,active (partial+cons_cv),0.8585858585858587
5120,2,active (shifted),0.8585858585858587
5121,3,active (full),0.8686868686868687
5122,4,sample everything,0.8585858585858587
5123,5,oblivious (partial),0.8484848484848485
5124,0,active (partial),0.8686868686868687
5125,1,active (partial+cons_cv),0.8282828282828284
5126,2,active (shifted),0.8282828282828284
5127,3,active (full),0.8585858585858587
5128,4,sample everything,0.8282828282828284
5129,5,oblivious (partial),0.8383838383838385
5130,0,active (partial),0.8585858585858587
5131,1,active (partial+cons_cv),0.8686868686868687
5132,2,active (shifted),0.8686868686868687
5133,3,active (full),0.8585858585858587
5134,4,sample everything,0.8989898989898991
5135,5,oblivious (partial),0.8686868686868687
5136,0,active (partial),0.8585858585858587
5137,1,active (partial+cons_cv),0.8585858585858587
5138,2,active (shifted),0.8484848484848485
5139,3,active (full),0.8585858585858587
5140,4,sample everything,0.8484848484848485
5141,5,oblivious (partial),0.8686868686868687
5142,0,active (partial),0.8787878787878789
5143,1,active (partial+cons_cv),0.8686868686868687
5144,2,active (shifted),0.888888888888889
5145,3,active (full),0.8787878787878789
5146,4,sample everything,0.8989898989898991
5147,5,oblivious (partial),0.8585858585858587
5148,0,active (partial),0.8585858585858587
5149,1,active (partial+cons_cv),0.8484848484848485
5150,2,active (shifted),0.8484848484848485
5151,3,active (full),0.8585858585858587
5152,4,sample everything,0.8484848484848485
5153,5,oblivious (partial),0.8383838383838385
5154,0,active (partial),0.8787878787878789
5155,1,active (partial+cons_cv),0.8787878787878789
5156,2,active (shifted),0.8989898989898991
5157,3,active (full),0.8787878787878789
5158,4,sample everything,0.9292929292929294
5159,5,oblivious (partial),0.8787878787878789
5160,0,active (partial),0.8686868686868687
5161,1,active (partial+cons_cv),0.8686868686868687
5162,2,active (shifted),0.8787878787878789
5163,3,active (full),0.8686868686868687
5164,4,sample everything,0.888888888888889
5165,5,oblivious (partial),0.8585858585858587
5166,0,active (partial),0.8787878787878789
5167,1,active (partial+cons_cv),0.8787878787878789
5168,2,active (shifted),0.8787878787878789
5169,3,active (full),0.8787878787878789
5170,4,sample everything,0.8989898989898991
5171,5,oblivious (partial),0.8585858585858587
5172,0,active (partial),0.8686868686868687
5173,1,active (partial+cons_cv),0.8686868686868687
5174,2,active (shifted),0.8686868686868687
5175,3,active (full),0.8585858585858587
5176,4,sample everything,0.8989898989898991
5177,5,oblivious (partial),0.8686868686868687
5178,0,active (partial),0.8686868686868687
5179,1,active (partial+cons_cv),0.8787878787878789
5180,2,active (shifted),0.8787878787878789
5181,3,active (full),0.8585858585858587
5182,4,sample everything,0.9292929292929294
5183,5,oblivious (partial),0.8787878787878789
5184,0,active (partial),0.8686868686868687
5185,1,active (partial+cons_cv),0.8686868686868687
5186,2,active (shifted),0.8787878787878789
5187,3,active (full),0.8686868686868687
5188,4,sample everything,0.8989898989898991
5189,5,oblivious (partial),0.8585858585858587
5190,0,active (partial),0.8686868686868687
5191,1,active (partial+cons_cv),0.8787878787878789
5192,2,active (shifted),0.888888888888889
5193,3,active (full),0.8686868686868687
5194,4,sample everything,0.8989898989898991
5195,5,oblivious (partial),0.8585858585858587
5196,0,active (partial),0.8686868686868687
5197,1,active (partial+cons_cv),0.8686868686868687
5198,2,active (shifted),0.8787878787878789
5199,3,active (full),0.8686868686868687
5200,4,sample everything,0.8989898989898991
5201,5,oblivious (partial),0.8686868686868687
5202,0,active (partial),0.8686868686868687
5203,1,active (partial+cons_cv),0.8686868686868687
5204,2,active (shifted),0.8787878787878789
5205,3,active (full),0.8686868686868687
5206,4,sample everything,0.888888888888889
5207,5,oblivious (partial),0.8383838383838385
5208,0,active (partial),0.8686868686868687
5209,1,active (partial+cons_cv),0.8585858585858587
5210,2,active (shifted),0.8484848484848485
5211,3,active (full),0.8686868686868687
5212,4,sample everything,0.8484848484848485
5213,5,oblivious (partial),0.8686868686868687
5214,0,active (partial),0.8686868686868687
5215,1,active (partial+cons_cv),0.8080808080808082
5216,2,active (shifted),0.8080808080808082
5217,3,active (full),0.8686868686868687
5218,4,sample everything,0.8080808080808082
5219,5,oblivious (partial),0.8787878787878789
5220,0,active (partial),0.8686868686868687
5221,1,active (partial+cons_cv),0.8686868686868687
5222,2,active (shifted),0.8787878787878789
5223,3,active (full),0.8686868686868687
5224,4,sample everything,0.9090909090909092
5225,5,oblivious (partial),0.8686868686868687
5226,0,active (partial),0.8585858585858587
5227,1,active (partial+cons_cv),0.8686868686868687
5228,2,active (shifted),0.8686868686868687
5229,3,active (full),0.8585858585858587
5230,4,sample everything,0.8989898989898991
5231,5,oblivious (partial),0.8585858585858587
5232,0,active (partial),0.8686868686868687
5233,1,active (partial+cons_cv),0.8686868686868687
5234,2,active (shifted),0.8787878787878789
5235,3,active (full),0.8686868686868687
5236,4,sample everything,0.8787878787878789
5237,5,oblivious (partial),0.8686868686868687
5238,0,active (partial),0.8686868686868687
5239,1,active (partial+cons_cv),0.8787878787878789
5240,2,active (shifted),0.8787878787878789
5241,3,active (full),0.8686868686868687
5242,4,sample everything,0.8989898989898991
5243,5,oblivious (partial),0.8686868686868687
5244,0,active (partial),0.8585858585858587
5245,1,active (partial+cons_cv),0.8484848484848485
5246,2,active (shifted),0.8181818181818182
5247,3,active (full),0.8585858585858587
5248,4,sample everything,0.8181818181818182
5249,5,oblivious (partial),0.8787878787878789
5250,0,active (partial),0.8686868686868687
5251,1,active (partial+cons_cv),0.8585858585858587
5252,2,active (shifted),0.8686868686868687
5253,3,active (full),0.8585858585858587
5254,4,sample everything,0.8989898989898991
5255,5,oblivious (partial),0.8686868686868687
5256,0,active (partial),0.8686868686868687
5257,1,active (partial+cons_cv),0.8686868686868687
5258,2,active (shifted),0.8787878787878789
5259,3,active (full),0.8686868686868687
5260,4,sample everything,0.888888888888889
5261,5,oblivious (partial),0.8686868686868687
5262,0,active (partial),0.8686868686868687
5263,1,active (partial+cons_cv),0.8787878787878789
5264,2,active (shifted),0.8787878787878789
5265,3,active (full),0.8686868686868687
5266,4,sample everything,0.9090909090909092
5267,5,oblivious (partial),0.8686868686868687
5268,0,active (partial),0.8787878787878789
5269,1,active (partial+cons_cv),0.8686868686868687
5270,2,active (shifted),0.8686868686868687
5271,3,active (full),0.8787878787878789
5272,4,sample everything,0.888888888888889
5273,5,oblivious (partial),0.8282828282828284
5274,0,active (partial),0.8787878787878789
5275,1,active (partial+cons_cv),0.8989898989898991
5276,2,active (shifted),0.8989898989898991
5277,3,active (full),0.888888888888889
5278,4,sample everything,0.9292929292929294
5279,5,oblivious (partial),0.8484848484848485
5280,0,active (partial),0.888888888888889
5281,1,active (partial+cons_cv),0.888888888888889
5282,2,active (shifted),0.888888888888889
5283,3,active (full),0.888888888888889
5284,4,sample everything,0.9191919191919192
5285,5,oblivious (partial),0.8787878787878789
5286,0,active (partial),0.8686868686868687
5287,1,active (partial+cons_cv),0.8585858585858587
5288,2,active (shifted),0.8484848484848485
5289,3,active (full),0.8686868686868687
5290,4,sample everything,0.8484848484848485
5291,5,oblivious (partial),0.8686868686868687
5292,0,active (partial),0.8686868686868687
5293,1,active (partial+cons_cv),0.8686868686868687
5294,2,active (shifted),0.8686868686868687
5295,3,active (full),0.8686868686868687
5296,4,sample everything,0.8686868686868687
5297,5,oblivious (partial),0.888888888888889
5298,0,active (partial),0.8686868686868687
5299,1,active (partial+cons_cv),0.8787878787878789
5300,2,active (shifted),0.8787878787878789
5301,3,active (full),0.8686868686868687
5302,4,sample everything,0.9090909090909092
5303,5,oblivious (partial),0.8585858585858587
5304,0,active (partial),0.8686868686868687
5305,1,active (partial+cons_cv),0.8484848484848485
5306,2,active (shifted),0.8585858585858587
5307,3,active (full),0.8686868686868687
5308,4,sample everything,0.8686868686868687
5309,5,oblivious (partial),0.8686868686868687
5310,0,active (partial),0.8686868686868687
5311,1,active (partial+cons_cv),0.8484848484848485
5312,2,active (shifted),0.8585858585858587
5313,3,active (full),0.8686868686868687
5314,4,sample everything,0.8686868686868687
5315,5,oblivious (partial),0.8484848484848485
5316,0,active (partial),0.8686868686868687
5317,1,active (partial+cons_cv),0.8787878787878789
5318,2,active (shifted),0.8787878787878789
5319,3,active (full),0.8686868686868687
5320,4,sample everything,0.8989898989898991
5321,5,oblivious (partial),0.888888888888889
5322,0,active (partial),0.8686868686868687
5323,1,active (partial+cons_cv),0.8585858585858587
5324,2,active (shifted),0.8686868686868687
5325,3,active (full),0.8585858585858587
5326,4,sample everything,0.8787878787878789
5327,5,oblivious (partial),0.8686868686868687
5328,0,active (partial),0.8787878787878789
5329,1,active (partial+cons_cv),0.8787878787878789
5330,2,active (shifted),0.8787878787878789
5331,3,active (full),0.8787878787878789
5332,4,sample everything,0.8787878787878789
5333,5,oblivious (partial),0.888888888888889
5334,0,active (partial),0.8787878787878789
5335,1,active (partial+cons_cv),0.8787878787878789
5336,2,active (shifted),0.8787878787878789
5337,3,active (full),0.8686868686868687
5338,4,sample everything,0.8989898989898991
5339,5,oblivious (partial),0.888888888888889
5340,0,active (partial),0.888888888888889
5341,1,active (partial+cons_cv),0.8787878787878789
5342,2,active (shifted),0.8686868686868687
5343,3,active (full),0.888888888888889
5344,4,sample everything,0.8686868686868687
5345,5,oblivious (partial),0.888888888888889
5346,0,active (partial),0.8686868686868687
5347,1,active (partial+cons_cv),0.8686868686868687
5348,2,active (shifted),0.8686868686868687
5349,3,active (full),0.8686868686868687
5350,4,sample everything,0.8686868686868687
5351,5,oblivious (partial),0.8787878787878789
5352,0,active (partial),0.8787878787878789
5353,1,active (partial+cons_cv),0.8787878787878789
5354,2,active (shifted),0.8686868686868687
5355,3,active (full),0.8787878787878789
5356,4,sample everything,0.8686868686868687
5357,5,oblivious (partial),0.8787878787878789
5358,0,active (partial),0.8585858585858587
5359,1,active (partial+cons_cv),0.8686868686868687
5360,2,active (shifted),0.8686868686868687
5361,3,active (full),0.8585858585858587
5362,4,sample everything,0.8787878787878789
5363,5,oblivious (partial),0.888888888888889
5364,0,active (partial),0.8787878787878789
5365,1,active (partial+cons_cv),0.8787878787878789
5366,2,active (shifted),0.8787878787878789
5367,3,active (full),0.8787878787878789
5368,4,sample everything,0.8787878787878789
5369,5,oblivious (partial),0.8686868686868687
5370,0,active (partial),0.8686868686868687
5371,1,active (partial+cons_cv),0.8686868686868687
5372,2,active (shifted),0.8686868686868687
5373,3,active (full),0.8686868686868687
5374,4,sample everything,0.8686868686868687
5375,5,oblivious (partial),0.8585858585858587
5376,0,active (partial),0.8787878787878789
5377,1,active (partial+cons_cv),0.888888888888889
5378,2,active (shifted),0.888888888888889
5379,3,active (full),0.8787878787878789
5380,4,sample everything,0.888888888888889
5381,5,oblivious (partial),0.8585858585858587
5382,0,active (partial),0.8686868686868687
5383,1,active (partial+cons_cv),0.8585858585858587
5384,2,active (shifted),0.8585858585858587
5385,3,active (full),0.8686868686868687
5386,4,sample everything,0.8585858585858587
5387,5,oblivious (partial),0.888888888888889
5388,0,active (partial),0.8484848484848485
5389,1,active (partial+cons_cv),0.8484848484848485
5390,2,active (shifted),0.8585858585858587
5391,3,active (full),0.8484848484848485
5392,4,sample everything,0.888888888888889
5393,5,oblivious (partial),0.888888888888889
5394,0,active (partial),0.8686868686868687
5395,1,active (partial+cons_cv),0.888888888888889
5396,2,active (shifted),0.888888888888889
5397,3,active (full),0.8686868686868687
5398,4,sample everything,0.8989898989898991
5399,5,oblivious (partial),0.8787878787878789
5400,0,active (partial),0.8585858585858587
5401,1,active (partial+cons_cv),0.8585858585858587
5402,2,active (shifted),0.8585858585858587
5403,3,active (full),0.8585858585858587
5404,4,sample everything,0.8787878787878789
5405,5,oblivious (partial),0.8787878787878789
5406,0,active (partial),0.8686868686868687
5407,1,active (partial+cons_cv),0.8787878787878789
5408,2,active (shifted),0.8787878787878789
5409,3,active (full),0.8686868686868687
5410,4,sample everything,0.8989898989898991
5411,5,oblivious (partial),0.8787878787878789
5412,0,active (partial),0.8585858585858587
5413,1,active (partial+cons_cv),0.8383838383838385
5414,2,active (shifted),0.7373737373737375
5415,3,active (full),0.8585858585858587
5416,4,sample everything,0.7373737373737375
5417,5,oblivious (partial),0.8585858585858587
5418,0,active (partial),0.8585858585858587
5419,1,active (partial+cons_cv),0.8585858585858587
5420,2,active (shifted),0.8686868686868687
5421,3,active (full),0.8585858585858587
5422,4,sample everything,0.8989898989898991
5423,5,oblivious (partial),0.8787878787878789
5424,0,active (partial),0.8787878787878789
5425,1,active (partial+cons_cv),0.8787878787878789
5426,2,active (shifted),0.8787878787878789
5427,3,active (full),0.8787878787878789
5428,4,sample everything,0.8989898989898991
5429,5,oblivious (partial),0.8686868686868687
5430,0,active (partial),0.8585858585858587
5431,1,active (partial+cons_cv),0.8686868686868687
5432,2,active (shifted),0.8686868686868687
5433,3,active (full),0.8585858585858587
5434,4,sample everything,0.8787878787878789
5435,5,oblivious (partial),0.8585858585858587
5436,0,active (partial),0.8585858585858587
5437,1,active (partial+cons_cv),0.8686868686868687
5438,2,active (shifted),0.8585858585858587
5439,3,active (full),0.8585858585858587
5440,4,sample everything,0.8686868686868687
5441,5,oblivious (partial),0.8585858585858587
5442,0,active (partial),0.8787878787878789
5443,1,active (partial+cons_cv),0.8787878787878789
5444,2,active (shifted),0.8787878787878789
5445,3,active (full),0.8686868686868687
5446,4,sample everything,0.888888888888889
5447,5,oblivious (partial),0.888888888888889
5448,0,active (partial),0.8686868686868687
5449,1,active (partial+cons_cv),0.8686868686868687
5450,2,active (shifted),0.8787878787878789
5451,3,active (full),0.8686868686868687
5452,4,sample everything,0.8787878787878789
5453,5,oblivious (partial),0.8686868686868687
5454,0,active (partial),0.8484848484848485
5455,1,active (partial+cons_cv),0.8686868686868687
5456,2,active (shifted),0.8585858585858587
5457,3,active (full),0.8484848484848485
5458,4,sample everything,0.8787878787878789
5459,5,oblivious (partial),0.8686868686868687
5460,0,active (partial),0.8585858585858587
5461,1,active (partial+cons_cv),0.8686868686868687
5462,2,active (shifted),0.8686868686868687
5463,3,active (full),0.8484848484848485
5464,4,sample everything,0.8989898989898991
5465,5,oblivious (partial),0.888888888888889
5466,0,active (partial),0.8787878787878789
5467,1,active (partial+cons_cv),0.8787878787878789
5468,2,active (shifted),0.888888888888889
5469,3,active (full),0.8787878787878789
5470,4,sample everything,0.9090909090909092
5471,5,oblivious (partial),0.8686868686868687
5472,0,active (partial),0.8686868686868687
5473,1,active (partial+cons_cv),0.8686868686868687
5474,2,active (shifted),0.8787878787878789
5475,3,active (full),0.8686868686868687
5476,4,sample everything,0.8989898989898991
5477,5,oblivious (partial),0.8787878787878789
5478,0,active (partial),0.8585858585858587
5479,1,active (partial+cons_cv),0.8686868686868687
5480,2,active (shifted),0.8686868686868687
5481,3,active (full),0.8585858585858587
5482,4,sample everything,0.9090909090909092
5483,5,oblivious (partial),0.8989898989898991
5484,0,active (partial),0.8686868686868687
5485,1,active (partial+cons_cv),0.8686868686868687
5486,2,active (shifted),0.8787878787878789
5487,3,active (full),0.8686868686868687
5488,4,sample everything,0.8989898989898991
5489,5,oblivious (partial),0.8787878787878789
5490,0,active (partial),0.8686868686868687
5491,1,active (partial+cons_cv),0.8787878787878789
5492,2,active (shifted),0.888888888888889
5493,3,active (full),0.8686868686868687
5494,4,sample everything,0.9191919191919192
5495,5,oblivious (partial),0.8686868686868687
5496,0,active (partial),0.8787878787878789
5497,1,active (partial+cons_cv),0.8686868686868687
5498,2,active (shifted),0.8787878787878789
5499,3,active (full),0.8686868686868687
5500,4,sample everything,0.8989898989898991
5501,5,oblivious (partial),0.8585858585858587
5502,0,active (partial),0.8585858585858587
5503,1,active (partial+cons_cv),0.696969696969697
5504,2,active (shifted),0.696969696969697
5505,3,active (full),0.8585858585858587
5506,4,sample everything,0.696969696969697
5507,5,oblivious (partial),0.8383838383838385
5508,0,active (partial),0.8787878787878789
5509,1,active (partial+cons_cv),0.888888888888889
5510,2,active (shifted),0.888888888888889
5511,3,active (full),0.8787878787878789
5512,4,sample everything,0.8989898989898991
5513,5,oblivious (partial),0.8585858585858587
5514,0,active (partial),0.888888888888889
5515,1,active (partial+cons_cv),0.888888888888889
5516,2,active (shifted),0.888888888888889
5517,3,active (full),0.888888888888889
5518,4,sample everything,0.8989898989898991
5519,5,oblivious (partial),0.8787878787878789
5520,0,active (partial),0.8787878787878789
5521,1,active (partial+cons_cv),0.8686868686868687
5522,2,active (shifted),0.888888888888889
5523,3,active (full),0.8787878787878789
5524,4,sample everything,0.9292929292929294
5525,5,oblivious (partial),0.8282828282828284
5526,0,active (partial),0.8686868686868687
5527,1,active (partial+cons_cv),0.8686868686868687
5528,2,active (shifted),0.8686868686868687
5529,3,active (full),0.8686868686868687
5530,4,sample everything,0.8686868686868687
5531,5,oblivious (partial),0.8686868686868687
5532,0,active (partial),0.8585858585858587
5533,1,active (partial+cons_cv),0.8686868686868687
5534,2,active (shifted),0.8686868686868687
5535,3,active (full),0.8585858585858587
5536,4,sample everything,0.8989898989898991
5537,5,oblivious (partial),0.8383838383838385
5538,0,active (partial),0.8585858585858587
5539,1,active (partial+cons_cv),0.8585858585858587
5540,2,active (shifted),0.8686868686868687
5541,3,active (full),0.8585858585858587
5542,4,sample everything,0.888888888888889
5543,5,oblivious (partial),0.8484848484848485
5544,0,active (partial),0.8989898989898991
5545,1,active (partial+cons_cv),0.8989898989898991
5546,2,active (shifted),0.8989898989898991
5547,3,active (full),0.8989898989898991
5548,4,sample everything,0.9090909090909092
5549,5,oblivious (partial),0.8787878787878789
5550,0,active (partial),0.8686868686868687
5551,1,active (partial+cons_cv),0.888888888888889
5552,2,active (shifted),0.888888888888889
5553,3,active (full),0.8686868686868687
5554,4,sample everything,0.9090909090909092
5555,5,oblivious (partial),0.8585858585858587
5556,0,active (partial),0.8787878787878789
5557,1,active (partial+cons_cv),0.8787878787878789
5558,2,active (shifted),0.888888888888889
5559,3,active (full),0.8686868686868687
5560,4,sample everything,0.9090909090909092
5561,5,oblivious (partial),0.8585858585858587
5562,0,active (partial),0.8686868686868687
5563,1,active (partial+cons_cv),0.8686868686868687
5564,2,active (shifted),0.8686868686868687
5565,3,active (full),0.8686868686868687
5566,4,sample everything,0.8686868686868687
5567,5,oblivious (partial),0.8686868686868687
5568,0,active (partial),0.8787878787878789
5569,1,active (partial+cons_cv),0.8686868686868687
5570,2,active (shifted),0.8787878787878789
5571,3,active (full),0.8787878787878789
5572,4,sample everything,0.8787878787878789
5573,5,oblivious (partial),0.8484848484848485
5574,0,active (partial),0.8484848484848485
5575,1,active (partial+cons_cv),0.8484848484848485
5576,2,active (shifted),0.8383838383838385
5577,3,active (full),0.8484848484848485
5578,4,sample everything,0.8383838383838385
5579,5,oblivious (partial),0.8787878787878789
5580,0,active (partial),0.8484848484848485
5581,1,active (partial+cons_cv),0.8585858585858587
5582,2,active (shifted),0.8686868686868687
5583,3,active (full),0.8484848484848485
5584,4,sample everything,0.8989898989898991
5585,5,oblivious (partial),0.8787878787878789
5586,0,active (partial),0.8787878787878789
5587,1,active (partial+cons_cv),0.8686868686868687
