,Method,$\widehat{\beta}$
424,sample everything,0.8080808080808082
425,active (partial),0.7676767676767677
426,active (shifted),0.7777777777777778
427,active (full),0.7676767676767677
428,oblivious (partial),0.787878787878788
429,sample everything,0.7777777777777778
430,active (partial),0.7777777777777778
431,active (shifted),0.7777777777777778
432,active (full),0.7676767676767677
433,oblivious (partial),0.8080808080808082
434,sample everything,0.8181818181818182
435,active (partial),0.7575757575757577
436,active (shifted),0.7676767676767677
437,active (full),0.7575757575757577
438,oblivious (partial),0.7777777777777778
439,sample everything,0.787878787878788
440,active (partial),0.787878787878788
441,active (shifted),0.7777777777777778
442,active (full),0.7777777777777778
443,oblivious (partial),0.787878787878788
444,sample everything,0.7777777777777778
445,active (partial),0.7676767676767677
446,active (shifted),0.7777777777777778
447,active (full),0.7676767676767677
448,oblivious (partial),0.7777777777777778
449,sample everything,0.797979797979798
450,active (partial),0.787878787878788
451,active (shifted),0.787878787878788
452,active (full),0.7777777777777778
453,oblivious (partial),0.797979797979798
454,sample everything,0.787878787878788
455,active (partial),0.787878787878788
456,active (shifted),0.787878787878788
457,active (full),0.7777777777777778
458,oblivious (partial),0.8181818181818182
459,sample everything,0.8080808080808082
460,active (partial),0.7676767676767677
461,active (shifted),0.7777777777777778
462,active (full),0.7676767676767677
463,oblivious (partial),0.8181818181818182
464,sample everything,0.8181818181818182
465,active (partial),0.7676767676767677
466,active (shifted),0.7777777777777778
467,active (full),0.7676767676767677
468,oblivious (partial),0.7777777777777778
469,sample everything,0.787878787878788
470,active (partial),0.7777777777777778
471,active (shifted),0.787878787878788
472,active (full),0.7777777777777778
473,oblivious (partial),0.8080808080808082
474,sample everything,0.8181818181818182
475,active (partial),0.787878787878788
476,active (shifted),0.7575757575757577
477,active (full),0.7777777777777778
478,oblivious (partial),0.8181818181818182
479,sample everything,0.7575757575757577
480,active (partial),0.7575757575757577
481,active (shifted),0.5454545454545455
482,active (full),0.7575757575757577
483,oblivious (partial),0.7676767676767677
484,sample everything,0.5454545454545455
485,active (partial),0.7777777777777778
486,active (shifted),0.7575757575757577
487,active (full),0.7676767676767677
488,oblivious (partial),0.7777777777777778
489,sample everything,0.7676767676767677
490,active (partial),0.7777777777777778
491,active (shifted),0.7777777777777778
492,active (full),0.7777777777777778
493,oblivious (partial),0.8080808080808082
494,sample everything,0.7777777777777778
495,active (partial),0.7474747474747475
496,active (shifted),0.7575757575757577
497,active (full),0.7373737373737375
498,oblivious (partial),0.7777777777777778
499,sample everything,0.787878787878788
500,active (partial),0.7676767676767677
501,active (shifted),0.7777777777777778
502,active (full),0.7676767676767677
503,oblivious (partial),0.797979797979798
504,sample everything,0.797979797979798
505,active (partial),0.7777777777777778
506,active (shifted),0.7777777777777778
507,active (full),0.7777777777777778
508,oblivious (partial),0.797979797979798
509,sample everything,0.787878787878788
510,active (partial),0.7676767676767677
511,active (shifted),0.7676767676767677
512,active (full),0.7676767676767677
513,oblivious (partial),0.797979797979798
514,sample everything,0.787878787878788
515,active (partial),0.7777777777777778
516,active (shifted),0.7777777777777778
517,active (full),0.7777777777777778
518,oblivious (partial),0.8080808080808082
519,sample everything,0.7777777777777778
520,active (partial),0.7777777777777778
521,active (shifted),0.787878787878788
522,active (full),0.7777777777777778
523,oblivious (partial),0.8080808080808082
524,sample everything,0.8181818181818182
525,active (partial),0.7676767676767677
526,active (shifted),0.7777777777777778
527,active (full),0.7676767676767677
528,oblivious (partial),0.787878787878788
529,sample everything,0.787878787878788
530,active (partial),0.7575757575757577
531,active (shifted),0.7575757575757577
532,active (full),0.7575757575757577
533,oblivious (partial),0.787878787878788
534,sample everything,0.7676767676767677
535,active (partial),0.7777777777777778
536,active (shifted),0.797979797979798
537,active (full),0.7777777777777778
538,oblivious (partial),0.797979797979798
539,sample everything,0.8181818181818182
540,active (partial),0.7777777777777778
541,active (shifted),0.7676767676767677
542,active (full),0.7777777777777778
543,oblivious (partial),0.8181818181818182
544,sample everything,0.7676767676767677
545,active (partial),0.7777777777777778
546,active (shifted),0.7777777777777778
547,active (full),0.7777777777777778
548,oblivious (partial),0.797979797979798
549,sample everything,0.8080808080808082
550,active (partial),0.787878787878788
